year,season,fishery,area,catch
1999,4,22,8,0
2000,4,22,8,0
2001,4,22,8,0
2002,4,22,8,0
2003,4,22,8,0
2004,4,22,8,0
2005,4,22,8,0
2006,4,22,8,0
2007,4,22,8,0
2008,4,22,8,0
2009,4,22,8,0
2010,4,22,8,0
2011,4,22,8,0
2012,4,22,8,0
2013,4,22,8,0
2014,4,22,8,0
2015,4,22,8,0
2016,4,22,8,0.1
2017,4,22,8,0
2018,4,22,8,0
2019,4,22,8,0
2020,4,22,8,0
2021,4,22,8,0
1952,4,23,7,0
1953,4,23,7,0
1954,4,23,7,0
1955,4,23,7,0
1956,4,23,7,0
1957,4,23,7,0
1958,4,23,7,0
1959,4,23,7,0
1960,4,23,7,0
1961,4,23,7,0
1962,4,23,7,0
1963,4,23,7,0
1964,4,23,7,0
1965,4,23,7,0
1966,4,23,7,0
1967,4,23,7,0
1968,4,23,7,0
1969,4,23,7,0
1970,4,23,7,137.5
1971,4,23,7,142.5
1972,4,23,7,225
1973,4,23,7,255
1974,4,23,7,254.3
1975,4,23,7,276.5
1976,4,23,7,188.3
1977,4,23,7,256.8
1978,4,23,7,205.8
1979,4,23,7,287
1980,4,23,7,185.4
1981,4,23,7,284.3
1982,4,23,7,314.4
1983,4,23,7,326.9
1984,4,23,7,452.3
1985,4,23,7,487.6
1986,4,23,7,637
1987,4,23,7,715
1988,4,23,7,814.4
1989,4,23,7,954.7
1990,4,23,7,755.8
1991,4,23,7,772.7
1992,4,23,7,888.6
1993,4,23,7,813.7
1994,4,23,7,902.6
1995,4,23,7,962.1
1996,4,23,7,1492.9
1997,4,23,7,1110.8
1998,4,23,7,1466.7
1999,4,23,7,1392
2000,4,23,7,1481
2001,4,23,7,1362.7
2002,4,23,7,1309.7
2003,4,23,7,1336.2
2004,4,23,7,1759.3
2005,4,23,7,376.1
2006,4,23,7,416.1
2007,4,23,7,372.6
2008,4,23,7,535.8
2009,4,23,7,756.3
2010,4,23,7,555.6
2011,4,23,7,1043.1
2012,4,23,7,2553.5
2013,4,23,7,3109.2
2014,4,23,7,2989
2015,4,23,7,2583.9
2016,4,23,7,4473.9
2017,4,23,7,1836
2018,4,23,7,2424.3
2019,4,23,7,2898.7
2020,4,23,7,4327.3
2021,4,23,7,4153.1
1952,4,24,7,0
1953,4,24,7,0
1954,4,24,7,0
1955,4,24,7,0
1956,4,24,7,0
1957,4,24,7,0
1958,4,24,7,0
1959,4,24,7,0
1960,4,24,7,0
1961,4,24,7,0
1962,4,24,7,0
1963,4,24,7,0
1964,4,24,7,0
1965,4,24,7,0
1966,4,24,7,0
1967,4,24,7,0
1968,4,24,7,0
1969,4,24,7,0
1970,4,24,7,52.7
1971,4,24,7,58.3
1972,4,24,7,57.4
1973,4,24,7,72
1974,4,24,7,83
1975,4,24,7,86.1
1976,4,24,7,71.5
1977,4,24,7,146.9
1978,4,24,7,79.4
1979,4,24,7,207.5
1980,4,24,7,146.3
1981,4,24,7,214.1
1982,4,24,7,244.1
1983,4,24,7,363.8
1984,4,24,7,285.6
1985,4,24,7,278.1
1986,4,24,7,249.8
1987,4,24,7,288.3
1988,4,24,7,251.6
1989,4,24,7,398.8
1990,4,24,7,526
1991,4,24,7,506.9
1992,4,24,7,321.1
1993,4,24,7,286.9
1994,4,24,7,296.7
1995,4,24,7,440.3
1996,4,24,7,542.8
1997,4,24,7,562.3
1998,4,24,7,648.3
1999,4,24,7,589.7
2000,4,24,7,673.6
2001,4,24,7,566
2002,4,24,7,519.4
2003,4,24,7,867.4
2004,4,24,7,876.8
2005,4,24,7,953.1
2006,4,24,7,928.5
2007,4,24,7,920.3
2008,4,24,7,1053.4
2009,4,24,7,662.3
2010,4,24,7,359.6
2011,4,24,7,234.9
2012,4,24,7,253.3
2013,4,24,7,312.1
2014,4,24,7,289.7
2015,4,24,7,297.1
2016,4,24,7,244.4
2017,4,24,7,226.6
2018,4,24,7,203
2019,4,24,7,271.5
2020,4,24,7,185.8
2021,4,24,7,146.7
1952,4,25,8,0
1953,4,25,8,0
1954,4,25,8,0
1955,4,25,8,0
1956,4,25,8,0
1957,4,25,8,0
1958,4,25,8,0
1959,4,25,8,0
1960,4,25,8,0
1961,4,25,8,0
1962,4,25,8,0
1963,4,25,8,0
1964,4,25,8,0
1965,4,25,8,0
1966,4,25,8,0
1967,4,25,8,0
1968,4,25,8,0
1969,4,25,8,0
1970,4,25,8,0.2
1971,4,25,8,2.8
1972,4,25,8,0
1973,4,25,8,8.6
1974,4,25,8,0
1975,4,25,8,0
1976,4,25,8,25.4
1977,4,25,8,115.2
1978,4,25,8,16.2
1979,4,25,8,13.6
1980,4,25,8,117.1
1981,4,25,8,177.7
1982,4,25,8,1444.2
1983,4,25,8,2324.4
1984,4,25,8,1233.1
1985,4,25,8,2199.3
1986,4,25,8,853.2
1987,4,25,8,1430.6
1988,4,25,8,1417.3
1989,4,25,8,2415.1
1990,4,25,8,3044.9
1991,4,25,8,3256.5
1992,4,25,8,1514.6
1993,4,25,8,1144.1
1994,4,25,8,904.3
1995,4,25,8,1556.1
1996,4,25,8,1896.8
1997,4,25,8,2085.5
1998,4,25,8,1953.7
1999,4,25,8,943.5
2000,4,25,8,1544.2
2001,4,25,8,3776
2002,4,25,8,2510.7
2003,4,25,8,3075.8
2004,4,25,8,2259.6
2005,4,25,8,2353.2
2006,4,25,8,2125.3
2007,4,25,8,1914.5
2008,4,25,8,2263.9
2009,4,25,8,1351.6
2010,4,25,8,2949.5
2011,4,25,8,2708.6
2012,4,25,8,2544.9
2013,4,25,8,2168.6
2014,4,25,8,833.1
2015,4,25,8,885
2016,4,25,8,577.4
2017,4,25,8,321.4
2018,4,25,8,303.3
2019,4,25,8,196.6
2020,4,25,8,503.4
2021,4,25,8,942.2
1952,4,26,8,0
1953,4,26,8,0
1954,4,26,8,0
1955,4,26,8,0
1956,4,26,8,0
1957,4,26,8,0
1958,4,26,8,0
1959,4,26,8,0
1960,4,26,8,0
1961,4,26,8,0
1962,4,26,8,0
1963,4,26,8,0
1964,4,26,8,0
1965,4,26,8,0
1966,4,26,8,0
1967,4,26,8,1.4
1968,4,26,8,0
1969,4,26,8,0
1970,4,26,8,0
1971,4,26,8,0
1972,4,26,8,0
1973,4,26,8,0.1
1974,4,26,8,0.6
1975,4,26,8,0.2
1976,4,26,8,0
1977,4,26,8,0
1978,4,26,8,0
1979,4,26,8,0
1980,4,26,8,1.4
1981,4,26,8,2.4
1982,4,26,8,88.6
1983,4,26,8,36.9
1984,4,26,8,155
1985,4,26,8,136.2
1986,4,26,8,245
1987,4,26,8,41.7
1988,4,26,8,84.2
1989,4,26,8,538
1990,4,26,8,135.4
1991,4,26,8,308.9
1992,4,26,8,109.8
1993,4,26,8,156
1994,4,26,8,212.1
1995,4,26,8,737.8
1996,4,26,8,46.2
1997,4,26,8,115.7
1998,4,26,8,2.3
1999,4,26,8,35.7
2000,4,26,8,185.3
2001,4,26,8,1192.9
2002,4,26,8,203.5
2003,4,26,8,575.6
2004,4,26,8,495.6
2005,4,26,8,304.4
2006,4,26,8,918.7
2007,4,26,8,527.4
2008,4,26,8,444.9
2009,4,26,8,790.4
2010,4,26,8,1691.8
2011,4,26,8,380.8
2012,4,26,8,1177.2
2013,4,26,8,825.8
2014,4,26,8,833
2015,4,26,8,59.2
2016,4,26,8,1114.2
2017,4,26,8,1387.2
2018,4,26,8,950.1
2019,4,26,8,403.6
2020,4,26,8,860.3
2021,4,26,8,1089.9
1952,4,27,9,0
1953,4,27,9,0
1954,4,27,9,0
1955,4,27,9,0
1956,4,27,9,0
1957,4,27,9,0
1958,4,27,9,0
1959,4,27,9,0
1960,4,27,9,0
1961,4,27,9,0
1962,4,27,9,0
1963,4,27,9,0
1964,4,27,9,0
1965,4,27,9,0
1966,4,27,9,0
1967,4,27,9,0
1968,4,27,9,0
1969,4,27,9,0
1970,4,27,9,0
1971,4,27,9,0
1972,4,27,9,0
1973,4,27,9,0
1974,4,27,9,0
1975,4,27,9,0
1976,4,27,9,0
1977,4,27,9,0
1978,4,27,9,0
1979,4,27,9,0
1980,4,27,9,0
1981,4,27,9,0
1982,4,27,9,0
1983,4,27,9,0
1984,4,27,9,0
1985,4,27,9,0
1986,4,27,9,0
1987,4,27,9,0
1988,4,27,9,0
1989,4,27,9,0
1990,4,27,9,0.462712
1991,4,27,9,1.74124
1992,4,27,9,0.263943
1993,4,27,9,5.20873
1994,4,27,9,36.0491
1995,4,27,9,34.2751
1996,4,27,9,23.1372
1997,4,27,9,180.865
1998,4,27,9,95.7292
1999,4,27,9,5.76285
2000,4,27,9,46.6679
2001,4,27,9,57.3383
2002,4,27,9,62.305
2003,4,27,9,36.4159
2004,4,27,9,46.7932
2005,4,27,9,32.2081
2006,4,27,9,17.0378
2007,4,27,9,42.9271
2008,4,27,9,24.0409
2009,4,27,9,15.3736
2010,4,27,9,15.1389
2011,4,27,9,10.808
2012,4,27,9,4.89452
2013,4,27,9,1.85464
2014,4,27,9,11.1716
2015,4,27,9,5.65106
2016,4,27,9,6.24848
2017,4,27,9,5.16107
2018,4,27,9,4.7026
2019,4,27,9,1.2766
2020,4,27,9,2.79455
2021,4,27,9,1.33939
1952,4,28,7,0
1953,4,28,7,0
1954,4,28,7,0
1955,4,28,7,0
1956,4,28,7,0
1957,4,28,7,0
1958,4,28,7,0
1959,4,28,7,0
1960,4,28,7,0
1961,4,28,7,0
1962,4,28,7,0
1963,4,28,7,0
1964,4,28,7,0
1965,4,28,7,0
1966,4,28,7,0
1967,4,28,7,0
1968,4,28,7,0
1969,4,28,7,0
1970,4,28,7,0
1971,4,28,7,0
1972,4,28,7,17.1
1973,4,28,7,0.5
1974,4,28,7,1.3
1975,4,28,7,8.7
1976,4,28,7,18
1977,4,28,7,22.7
1978,4,28,7,31.7
1979,4,28,7,49.8
1980,4,28,7,218.3
1981,4,28,7,254.7
1982,4,28,7,290.4
1983,4,28,7,305.1
1984,4,28,7,331
1985,4,28,7,368.1
1986,4,28,7,374
1987,4,28,7,436.7
1988,4,28,7,502.4
1989,4,28,7,547.1
1990,4,28,7,627.5
1991,4,28,7,641.8
1992,4,28,7,738
1993,4,28,7,676.5
1994,4,28,7,749.7
1995,4,28,7,799.6
1996,4,28,7,1240.9
1997,4,28,7,922.7
1998,4,28,7,1218.2
1999,4,28,7,1156.3
2000,4,28,7,1230.3
2001,4,28,7,1132
2002,4,28,7,1088.1
2003,4,28,7,1110.8
2004,4,28,7,1461.3
2005,4,28,7,1379.3
2006,4,28,7,1490.2
2007,4,28,7,1320.5
2008,4,28,7,1902.5
2009,4,28,7,1582
2010,4,28,7,1161.3
2011,4,28,7,827
2012,4,28,7,454.3
2013,4,28,7,646.4
2014,4,28,7,513.2
2015,4,28,7,1226.6
2016,4,28,7,729.8
2017,4,28,7,204.7
2018,4,28,7,682.7
2019,4,28,7,240.7
2020,4,28,7,163.8
2021,4,28,7,136.5
1952,4,29,9,0
1953,4,29,9,0
1954,4,29,9,73.9126
1955,4,29,9,11.4928
1956,4,29,9,54.0789
1957,4,29,9,65.3129
1958,4,29,9,51.5406
1959,4,29,9,139.05
1960,4,29,9,14.7187
1961,4,29,9,11.1846
1962,4,29,9,2.08434
1963,4,29,9,245.013
1964,4,29,9,28.1106
1965,4,29,9,80.9073
1966,4,29,9,114.497
1967,4,29,9,1.2306
1968,4,29,9,23.0407
1969,4,29,9,43.4277
1970,4,29,9,19.7252
1971,4,29,9,1.76339
1972,4,29,9,0.552524
1973,4,29,9,7.86687
1974,4,29,9,12.8603
1975,4,29,9,11.8955
1976,4,29,9,1.27433
1977,4,29,9,3.65742
1978,4,29,9,2.68588
1979,4,29,9,5.83178
1980,4,29,9,1.5946
1981,4,29,9,3.4548
1982,4,29,9,4.39276
1983,4,29,9,0.760783
1984,4,29,9,1.58175
1985,4,29,9,52.7255
1986,4,29,9,0.305413
1987,4,29,9,0.423673
1988,4,29,9,1.71207
1989,4,29,9,0
1990,4,29,9,0
1991,4,29,9,0
1992,4,29,9,0
1993,4,29,9,0
1994,4,29,9,0.0442655
1995,4,29,9,0
1996,4,29,9,0
1997,4,29,9,0
1998,4,29,9,0
1999,4,29,9,0
2000,4,29,9,0
2001,4,29,9,0
2002,4,29,9,0
2003,4,29,9,0
2004,4,29,9,0
2005,4,29,9,0
2006,4,29,9,0
2007,4,29,9,0
2008,4,29,9,0
2009,4,29,9,0
2010,4,29,9,0
2011,4,29,9,0
2012,4,29,9,0
2013,4,29,9,0
2014,4,29,9,0
2015,4,29,9,0
2016,4,29,9,0
2017,4,29,9,0
2018,4,29,9,0
2019,4,29,9,0
2020,4,29,9,0
2021,4,29,9,0
1952,4,30,7,0
1953,4,30,7,0
1954,4,30,7,0
1955,4,30,7,0
1956,4,30,7,0
1957,4,30,7,0
1958,4,30,7,0
1959,4,30,7,0
1960,4,30,7,0
1961,4,30,7,0
1962,4,30,7,0
1963,4,30,7,0
1964,4,30,7,0
1965,4,30,7,0
1966,4,30,7,0
1967,4,30,7,0
1968,4,30,7,0.4
1969,4,30,7,0.9
1970,4,30,7,3.4
1971,4,30,7,0.5
1972,4,30,7,2
1973,4,30,7,1.9
1974,4,30,7,25.3
1975,4,30,7,52.7
1976,4,30,7,7.4
1977,4,30,7,86.1
1978,4,30,7,101.6
1979,4,30,7,66.3
1980,4,30,7,103
1981,4,30,7,49.3
1982,4,30,7,3
1983,4,30,7,57.5
1984,4,30,7,54.9
1985,4,30,7,435.7
1986,4,30,7,25.2
1987,4,30,7,20.6
1988,4,30,7,166.5
1989,4,30,7,53.4
1990,4,30,7,61.3
1991,4,30,7,98.9
1992,4,30,7,306.8
1993,4,30,7,120.2
1994,4,30,7,0.8
1995,4,30,7,87.2
1996,4,30,7,789.6
1997,4,30,7,6.6
1998,4,30,7,1.6
1999,4,30,7,67.9
2000,4,30,7,33.8
2001,4,30,7,1.2
2002,4,30,7,1.9
2003,4,30,7,0.9
2004,4,30,7,36.8
2005,4,30,7,22.7
2006,4,30,7,19
2007,4,30,7,1.7
2008,4,30,7,3.8
2009,4,30,7,0
2010,4,30,7,0
2011,4,30,7,4.9
2012,4,30,7,0
2013,4,30,7,0
2014,4,30,7,0
2015,4,30,7,0
2016,4,30,7,0
2017,4,30,7,7.7
2018,4,30,7,12.2
2019,4,30,7,2.2
2020,4,30,7,1.8
2021,4,30,7,1.7
1952,4,31,7,0
1953,4,31,7,0
1954,4,31,7,0
1955,4,31,7,0
1956,4,31,7,0
1957,4,31,7,0
1958,4,31,7,0
1959,4,31,7,0
1960,4,31,7,0
1961,4,31,7,0
1962,4,31,7,0
1963,4,31,7,0
1964,4,31,7,0
1965,4,31,7,0
1966,4,31,7,0
1967,4,31,7,0.7
1968,4,31,7,0.7
1969,4,31,7,0
1970,4,31,7,0
1971,4,31,7,0
1972,4,31,7,0
1973,4,31,7,1.4
1974,4,31,7,0.5
1975,4,31,7,0
1976,4,31,7,0
1977,4,31,7,0.6
1978,4,31,7,7.2
1979,4,31,7,5
1980,4,31,7,0
1981,4,31,7,5
1982,4,31,7,0
1983,4,31,7,6
1984,4,31,7,1.5
1985,4,31,7,121
1986,4,31,7,0.6
1987,4,31,7,1.4
1988,4,31,7,3.4
1989,4,31,7,3.1
1990,4,31,7,48.9
1991,4,31,7,17.9
1992,4,31,7,73.9
1993,4,31,7,95.1
1994,4,31,7,0.2
1995,4,31,7,41.4
1996,4,31,7,38.2
1997,4,31,7,0
1998,4,31,7,0
1999,4,31,7,2.7
2000,4,31,7,0
2001,4,31,7,0
2002,4,31,7,0
2003,4,31,7,3.8
2004,4,31,7,3.6
2005,4,31,7,19.2
2006,4,31,7,11
2007,4,31,7,4.5
2008,4,31,7,37.3
2009,4,31,7,0
2010,4,31,7,0.6
2011,4,31,7,0
2012,4,31,7,0.1
2013,4,31,7,0
2014,4,31,7,0
2015,4,31,7,0
2016,4,31,7,0
2017,4,31,7,0.3
2018,4,31,7,0
2019,4,31,7,0
2020,4,31,7,0
2021,4,31,7,0
1952,4,32,7,0
1953,4,32,7,0
1954,4,32,7,0
1955,4,32,7,0
1956,4,32,7,0
1957,4,32,7,0
1958,4,32,7,0
1959,4,32,7,0
1960,4,32,7,0
1961,4,32,7,0
1962,4,32,7,0
1963,4,32,7,0
1964,4,32,7,0
1965,4,32,7,0
1966,4,32,7,0
1967,4,32,7,0
1968,4,32,7,0
1969,4,32,7,0
1970,4,32,7,0
1971,4,32,7,0
1972,4,32,7,0
1973,4,32,7,0
1974,4,32,7,0
1975,4,32,7,0
1976,4,32,7,0
1977,4,32,7,0
1978,4,32,7,0
1979,4,32,7,0
1980,4,32,7,0
1981,4,32,7,0
1982,4,32,7,0
1983,4,32,7,0
1984,4,32,7,0
1985,4,32,7,0
1986,4,32,7,0
1987,4,32,7,0
1988,4,32,7,0
1989,4,32,7,0
1990,4,32,7,0
1991,4,32,7,0
1992,4,32,7,0
1993,4,32,7,0
1994,4,32,7,0
1995,4,32,7,0
1996,4,32,7,0
1997,4,32,7,0
1998,4,32,7,0
1999,4,32,7,0
2000,4,32,7,155.5
2001,4,32,7,163.8
2002,4,32,7,174.3
2003,4,32,7,173.3
2004,4,32,7,233.7
2005,4,32,7,287.9
2006,4,32,7,288.7
2007,4,32,7,297.7
2008,4,32,7,274.3
2009,4,32,7,263.3
2010,4,32,7,242.8
2011,4,32,7,323.5
2012,4,32,7,332.1
2013,4,32,7,301.3
2014,4,32,7,553.2
2015,4,32,7,466.4
2016,4,32,7,937.9
2017,4,32,7,729.7
2018,4,32,7,678.9
2019,4,32,7,226
2020,4,32,7,196.6
2021,4,32,7,225
1952,4,33,1,9.66151e-06
1953,4,33,1,9.48198e-06
1954,4,33,1,9.21404e-06
1955,4,33,1,9.75875e-06
1956,4,33,1,1.09353e-05
1957,4,33,1,1.10884e-05
1958,4,33,1,9.68325e-06
1959,4,33,1,8.12737e-06
1960,4,33,1,8.28395e-06
1961,4,33,1,7.30027e-06
1962,4,33,1,6.6868e-06
1963,4,33,1,6.34109e-06
1964,4,33,1,5.82899e-06
1965,4,33,1,5.36088e-06
1966,4,33,1,5.00176e-06
1967,4,33,1,4.3065e-06
1968,4,33,1,4.52676e-06
1969,4,33,1,4.34914e-06
1970,4,33,1,3.8992e-06
1971,4,33,1,4.07617e-06
1972,4,33,1,3.72399e-06
1973,4,33,1,3.64622e-06
1974,4,33,1,4.08463e-06
1975,4,33,1,3.8503e-06
1976,4,33,1,3.79364e-06
1977,4,33,1,4.98793e-06
1978,4,33,1,4.38347e-06
1979,4,33,1,4.19315e-06
1980,4,33,1,3.82885e-06
1981,4,33,1,3.5596e-06
1982,4,33,1,3.4864e-06
1983,4,33,1,3.59593e-06
1984,4,33,1,3.6483e-06
1985,4,33,1,3.27208e-06
1986,4,33,1,3.31634e-06
1987,4,33,1,3.80885e-06
1988,4,33,1,3.3618e-06
1989,4,33,1,3.46437e-06
1990,4,33,1,3.92847e-06
1991,4,33,1,3.6947e-06
1992,4,33,1,3.45952e-06
1993,4,33,1,3.06412e-06
1994,4,33,1,3.23923e-06
1995,4,33,1,2.82247e-06
1996,4,33,1,2.64689e-06
1997,4,33,1,2.6427e-06
1998,4,33,1,2.71064e-06
1999,4,33,1,2.506e-06
2000,4,33,1,2.4443e-06
2001,4,33,1,2.49753e-06
2002,4,33,1,2.86441e-06
2003,4,33,1,2.67934e-06
2004,4,33,1,2.89566e-06
2005,4,33,1,2.71901e-06
2006,4,33,1,3.14048e-06
2007,4,33,1,2.62663e-06
2008,4,33,1,2.42258e-06
2009,4,33,1,2.43873e-06
2010,4,33,1,2.29827e-06
2011,4,33,1,2.43893e-06
2012,4,33,1,2.12793e-06
2013,4,33,1,2.10376e-06
2014,4,33,1,2.67182e-06
2015,4,33,1,2.62143e-06
2016,4,33,1,2.21744e-06
2017,4,33,1,2.27087e-06
2018,4,33,1,2.71871e-06
2019,4,33,1,2.68678e-06
2020,4,33,1,2.39875e-06
2021,4,33,1,2.19796e-06
1952,4,34,2,2.47535e-05
1953,4,34,2,2.49102e-05
1954,4,34,2,2.48623e-05
1955,4,34,2,2.69089e-05
1956,4,34,2,2.99067e-05
1957,4,34,2,2.7539e-05
1958,4,34,2,2.25492e-05
1959,4,34,2,2.0156e-05
1960,4,34,2,2.08173e-05
1961,4,34,2,1.83554e-05
1962,4,34,2,1.59884e-05
1963,4,34,2,1.43029e-05
1964,4,34,2,1.37836e-05
1965,4,34,2,1.34846e-05
1966,4,34,2,1.25321e-05
1967,4,34,2,1.13362e-05
1968,4,34,2,1.12155e-05
1969,4,34,2,1.12137e-05
1970,4,34,2,1.08505e-05
1971,4,34,2,1.02006e-05
1972,4,34,2,8.65904e-06
1973,4,34,2,7.83557e-06
1974,4,34,2,7.85074e-06
1975,4,34,2,7.59723e-06
1976,4,34,2,7.67337e-06
1977,4,34,2,9.53249e-06
1978,4,34,2,9.09329e-06
1979,4,34,2,8.8381e-06
1980,4,34,2,8.05352e-06
1981,4,34,2,7.47835e-06
1982,4,34,2,7.81322e-06
1983,4,34,2,7.98806e-06
1984,4,34,2,8.09563e-06
1985,4,34,2,7.98077e-06
1986,4,34,2,7.59844e-06
1987,4,34,2,7.83198e-06
1988,4,34,2,7.16287e-06
1989,4,34,2,7.02081e-06
1990,4,34,2,7.38376e-06
1991,4,34,2,7.01267e-06
1992,4,34,2,7.14418e-06
1993,4,34,2,6.53732e-06
1994,4,34,2,6.2499e-06
1995,4,34,2,5.91289e-06
1996,4,34,2,6.03581e-06
1997,4,34,2,6.64453e-06
1998,4,34,2,6.65031e-06
1999,4,34,2,6.11832e-06
2000,4,34,2,5.56168e-06
2001,4,34,2,5.66379e-06
2002,4,34,2,6.89589e-06
2003,4,34,2,6.55929e-06
2004,4,34,2,6.60173e-06
2005,4,34,2,5.90084e-06
2006,4,34,2,5.81575e-06
2007,4,34,2,5.4631e-06
2008,4,34,2,5.10663e-06
2009,4,34,2,4.82859e-06
2010,4,34,2,4.56195e-06
2011,4,34,2,4.77992e-06
2012,4,34,2,4.57591e-06
2013,4,34,2,4.53083e-06
2014,4,34,2,5.22405e-06
2015,4,34,2,5.20886e-06
2016,4,34,2,4.80842e-06
2017,4,34,2,4.75808e-06
2018,4,34,2,4.88959e-06
2019,4,34,2,4.98578e-06
2020,4,34,2,4.81619e-06
2021,4,34,2,4.41196e-06
1952,4,35,3,4.38614e-06
1953,4,35,3,4.55392e-06
1954,4,35,3,4.64891e-06
1955,4,35,3,4.59501e-06
1956,4,35,3,4.90404e-06
1957,4,35,3,5.57625e-06
1958,4,35,3,5.46328e-06
1959,4,35,3,4.82685e-06
1960,4,35,3,4.50202e-06
1961,4,35,3,4.37463e-06
1962,4,35,3,4.12379e-06
1963,4,35,3,3.92362e-06
1964,4,35,3,3.73133e-06
1965,4,35,3,3.55445e-06
1966,4,35,3,3.45223e-06
1967,4,35,3,3.25451e-06
1968,4,35,3,3.28189e-06
1969,4,35,3,3.12369e-06
1970,4,35,3,2.92431e-06
1971,4,35,3,3.21542e-06
1972,4,35,3,3.33077e-06
1973,4,35,3,3.02362e-06
1974,4,35,3,3.13131e-06
1975,4,35,3,3.3173e-06
1976,4,35,3,3.19668e-06
1977,4,35,3,3.40966e-06
1978,4,35,3,3.35252e-06
1979,4,35,3,3.30307e-06
1980,4,35,3,2.96772e-06
1981,4,35,3,2.63442e-06
1982,4,35,3,2.52799e-06
1983,4,35,3,2.69657e-06
1984,4,35,3,2.86133e-06
1985,4,35,3,2.72745e-06
1986,4,35,3,2.81474e-06
1987,4,35,3,2.76211e-06
1988,4,35,3,2.62428e-06
1989,4,35,3,2.98032e-06
1990,4,35,3,3.13986e-06
1991,4,35,3,2.96689e-06
1992,4,35,3,2.62612e-06
1993,4,35,3,2.41646e-06
1994,4,35,3,2.42651e-06
1995,4,35,3,2.37301e-06
1996,4,35,3,2.49717e-06
1997,4,35,3,2.63871e-06
1998,4,35,3,2.61122e-06
1999,4,35,3,2.2834e-06
2000,4,35,3,2.16488e-06
2001,4,35,3,2.21209e-06
2002,4,35,3,2.44087e-06
2003,4,35,3,2.35632e-06
2004,4,35,3,2.11223e-06
2005,4,35,3,1.99105e-06
2006,4,35,3,2.05947e-06
2007,4,35,3,1.95085e-06
2008,4,35,3,1.9094e-06
2009,4,35,3,1.87253e-06
2010,4,35,3,2.11572e-06
2011,4,35,3,2.12066e-06
2012,4,35,3,1.90234e-06
2013,4,35,3,2.1097e-06
2014,4,35,3,2.28577e-06
2015,4,35,3,2.29611e-06
2016,4,35,3,2.15056e-06
2017,4,35,3,1.94145e-06
2018,4,35,3,1.85293e-06
2019,4,35,3,2.03228e-06
2020,4,35,3,2.05688e-06
2021,4,35,3,1.81508e-06
1952,4,36,4,1.15896e-05
1953,4,36,4,1.15054e-05
1954,4,36,4,1.15419e-05
1955,4,36,4,1.12268e-05
1956,4,36,4,1.16784e-05
1957,4,36,4,1.26717e-05
1958,4,36,4,1.23057e-05
1959,4,36,4,1.16379e-05
1960,4,36,4,1.16345e-05
1961,4,36,4,1.15332e-05
1962,4,36,4,1.13981e-05
1963,4,36,4,1.09605e-05
1964,4,36,4,1.06327e-05
1965,4,36,4,1.05137e-05
1966,4,36,4,1.01262e-05
1967,4,36,4,9.47144e-06
1968,4,36,4,9.64836e-06
1969,4,36,4,9.624e-06
1970,4,36,4,9.25983e-06
1971,4,36,4,9.38495e-06
1972,4,36,4,9.05666e-06
1973,4,36,4,8.19453e-06
1974,4,36,4,8.07729e-06
1975,4,36,4,8.44117e-06
1976,4,36,4,8.37343e-06
1977,4,36,4,8.77521e-06
1978,4,36,4,8.40843e-06
1979,4,36,4,8.07707e-06
1980,4,36,4,7.55986e-06
1981,4,36,4,7.16525e-06
1982,4,36,4,7.65985e-06
1983,4,36,4,7.95393e-06
1984,4,36,4,8.37779e-06
1985,4,36,4,7.74207e-06
1986,4,36,4,7.32596e-06
1987,4,36,4,7.16981e-06
1988,4,36,4,6.44938e-06
1989,4,36,4,6.53798e-06
1990,4,36,4,7.31664e-06
1991,4,36,4,7.69777e-06
1992,4,36,4,7.52905e-06
1993,4,36,4,6.94479e-06
1994,4,36,4,6.25604e-06
1995,4,36,4,5.89745e-06
1996,4,36,4,6.91186e-06
1997,4,36,4,7.44566e-06
1998,4,36,4,6.54947e-06
1999,4,36,4,5.9962e-06
2000,4,36,4,5.46018e-06
2001,4,36,4,4.91428e-06
2002,4,36,4,5.25451e-06
2003,4,36,4,5.9344e-06
2004,4,36,4,5.78611e-06
2005,4,36,4,5.75017e-06
2006,4,36,4,6.51865e-06
2007,4,36,4,6.12914e-06
2008,4,36,4,5.68373e-06
2009,4,36,4,5.04043e-06
2010,4,36,4,4.73517e-06
2011,4,36,4,5.16894e-06
2012,4,36,4,4.53974e-06
2013,4,36,4,4.26699e-06
2014,4,36,4,4.46335e-06
2015,4,36,4,4.82965e-06
2016,4,36,4,5.09094e-06
2017,4,36,4,5.60144e-06
2018,4,36,4,5.48396e-06
2019,4,36,4,5.11743e-06
2020,4,36,4,5.03981e-06
2021,4,36,4,5.24875e-06
1952,4,37,5,2.33156e-06
1953,4,37,5,2.35631e-06
1954,4,37,5,2.31481e-06
1955,4,37,5,2.22116e-06
1956,4,37,5,2.42357e-06
1957,4,37,5,2.99678e-06
1958,4,37,5,2.85906e-06
1959,4,37,5,2.51636e-06
1960,4,37,5,2.54209e-06
1961,4,37,5,2.56455e-06
1962,4,37,5,2.45033e-06
1963,4,37,5,2.14171e-06
1964,4,37,5,1.87053e-06
1965,4,37,5,1.82194e-06
1966,4,37,5,1.76177e-06
1967,4,37,5,1.78073e-06
1968,4,37,5,1.86878e-06
1969,4,37,5,1.9135e-06
1970,4,37,5,1.65509e-06
1971,4,37,5,1.60151e-06
1972,4,37,5,1.72438e-06
1973,4,37,5,1.45301e-06
